linid;category;rate;installs
74c4c730f19c630a9b97b20a453e37a6503ff14a58a8573a23a16edd4e723c2a;Sports;4.4;100,000+
a911808198c68757863b3794dee2da2ceb601d702659824fe7f9e2e66535a343;Puzzle;4.5;1,000,000+
c85f4cca86354bf05f38bf186c40435c1cfe0c7aa52925fe760a5f64334df20e;News & Magazines;3.8;10,000+
e5e45f41bee4f90106f4d884c0d7536666f96797a439d052a9daae01eb636f39;News & Magazines;4.2;1,000,000+
44721d95542475347f91f4c89680374342f3dcb48ec002b582d1e5b8bae2746e;Puzzle;4.2;5,000,000+
50212518e90896ef31eaa9f199d1a14c7ada0637c3051d3d17c97adbe762fbd0;Tools;3.6;5,000+
889e9c444abf85471421ecafe96355e4802e6f7cf0344463443d53b4b5d03e4d;News & Magazines;4.5;10,000+
e9f0268c01931b591ddd4e0ae9f3c86dbebdc4a4cc04a3f2a019b9d741e52697;News & Magazines;4.7;5,000+
f9c5e532680297c04f894311b19de6654d69b78b950485344a19235252779895;Role Playing;4.2;1,000,000+
c90ff716797de019b35485747847827dcd0ccd6467855540a052a06991c57ed2;Finance;4.0;1,000,000+
c8dbdb376b4ef56348df2ce9a2e5f66a21a8f7aaaca2b87d496ba094b66e0982;Music & Audio;4.5;500,000+
719d8b3bc191c61e16605878d24058a08da532c631e67e0fc11cc4a7604663b5;Shopping;4.0;1,000,000+
afcf150f150a95c0a4b091aec79eb48edbc9811cfd2ce4d944931e30df023975;Maps & Navigation;4.2;100,000+
372ceb30265005ede247544652088a32fa955d46ec6dd8aead0bed9b6a6e8e3a;Education;4.4;500,000+
064f1729a41ff5610279aeb504ee9ce86eb71afb4ace46369af33a6e1dfbf882;Parenting;4.5;100,000+
727f6e68fceb8835a28df9e27dabc18d4d58cc5bf09d5f19414092ae21460d9d;Shopping;4.3;500,000+
bbdea86dd5cd38193983c1131009728aa62d6983baf2de2462231fdde1e4f339;Tools;3.9;10,000,000+
cc5cba4d4497faff9ac30c0a7ce7f7b383aad82b0f57bb75c2d46694a9d4fda2;Shopping;4.0;500,000+
0951e47884f0adda1bd4c388cbe9b94f8a65704d0ea4d33eee8240cef372a559;Finance;4.5;10,000,000+
27f9042e51a31bac98a20907a0cca3f61bb2c2abc1ab6a7052fb318237fdc69c;Books & Reference;4.1;100,000+
6fafc6e8dbc1231ace75011781f0f31f9488608bd80fafce16b64a17d46ece67;News & Magazines;3.9;1,000+
52f901a89eb90ba68addbd06761cb9e5a58c42eecc82f35f3174f202c3a92476;Video Players & Editors;4.1;100,000+
bbae89e53bd788a83d163e13877744871304b3a1bfe551166661ee60e576d286;Sports;4.6;10,000+
8f9a8477773f0e5ea8b773575276fc306c6c5f338f721d67b0326b181dc90763;Books & Reference;4.6;500,000+
a97ceabb95e05516b213f3ce3fb4586e11d8fb3bca95e5cd4aa32fde0c0c3a34;Travel & Local;3.6;50,000+
c8f63d584e9ecd424c3569f94482d41afe6f83c287a85f332ebf0a2b316d6759;Education;4.5;1,000,000+
6ab6da24afddcefd2e3f8466f4fe97b936fe584f8ae500e65e4365ed08b2d645;Entertainment;3.9;100,000+
556bd58d7e0d8fb69a6b9dab5212401c6d4ebe153cb417419e8a82753cfbfb60;News & Magazines;4.4;100,000+
04049aa6a7043f18b67086565e3af3931a3d23c221cc0bacaa592dd7a14861e1;Medical;4.6;500,000+
fecc2436d5479ea5790b7e73d9e9f6b00183d45b836f2d5b8d138776031baad6;Educational;4.7;100,000+
f2cb7bd09d4e72023d5206f800781215b28afe22a362f9d361e42fa0596b6576;Lifestyle;4.6;1,000,000+
1dd31d90c5533e110f4ec1e44cc82e54ef5973826dc476aea132ef5298948081;Puzzle;4.5;50,000,000+
4802d13db1e041ff209b8f97554ba91563fbdd367ae8968a2cc75353edb9fb88;Personalization;4.1;100,000+
7396f0111a034fb945cbf97b28664df2eb0e546ae26be81c3bb0a836a887ea93;Puzzle;4.4;100,000+
40c7ddcd5d28c32231b7a23bdbf630ba9be878a7919edaa92821dc9e7ed0df6a;Travel & Local;3.3;50,000+
f62e45792fdbf5a251938e677af63f8c28b68cd184cb54565cf5344223394dd4;Travel & Local;4.1;500,000+
a5d561263d9372851e209984f37dbc23df3278a5d9c93ea8b2ada03998bd5e06;Dating;3.5;1,000,000+
7034b282398f2d99f8d243cd3dd66a9e229e7ac018194ef06fa1d2dfafcb25a7;Productivity;4.4;1,000,000+
2e9ac871b77ad9f6d4ef03ab8a00ddb9ce21d5e18964f1abfe39bd21aec41843;Entertainment;4.1;100,000+
a3f5ea504fcb7d1f1fd764663911e1cf8986a5f07cb3fca49f02c3c8d624c8d7;Travel & Local;4.6;500,000+
2aa2266cc83341ebbda69fd210007477e40304de68553535353a63f2365a2f44;Communication;4.4;100,000,000+
07dd4ab3f3fc0cb1f47a73b193d0e26607ea1d5da85267574f7ea45112d797dc;Entertainment;3.3;500,000+
ae8c4f006604dbe023eec446180c9aff79e091a3929d9466f560d75e4ffb10bf;Entertainment;3.0;500,000+
63e2f92e1411727d806f356b0190c515dba6f06e0526a113ee183f3d0e60d65a;Productivity;4.3;500,000+
17ac5b9315807f48e20de6fe1930a1274776e9ea4f98bb2e5c4b79bff11fc273;Finance;4.5;10,000+
a50c051ecca72f9099e699f2e772bcb42e6e798d985ecbc5715a80ec8698aea0;Entertainment;3.8;1,000,000+
e5c4a370b9c4ab5e2fec3a46d1ab0d9a193aeb9e9c6372c0a7915493309f6662;Photography;3.9;10,000,000+
7787a2209a6f8e403823591476368c05360cf0ab00d5bda759227ad71e60d6c4;Education;4.7;5,000,000+
f99338ff3d8fa69034e5a41fec97499a4683a45e1563cded058c465106e92269;Business;4.9;1,000+
4f9c54efde40347c61d4675ea8d38db18ca8612ef5036cd0bf2db2119131e172;Casino;4.3;1,000,000+
c12e40d6aa1e8ddfc32ae113139acfab6396f8002bc536409bdc692089eda98f;Social;4.8;10,000+
472ef70c190856e7ca6af9438c35b7342901412c219fa0b9b379941b88c7efbd;Educational;4.2;5,000,000+
bf955ae6f383bdd89cd8d42ec3d428c81347e8411d52dc3e9677077007576c8d;Shopping;4.5;500,000+
efa31b7b068cfc218fa51b03484fac3343535c5a1842a1d93f7570eb20f1dc8f;Sports;4.3;1,000,000+
d8fa6ac314e965168ab9ce395ba1c7553fb9f7d8c1fa1a5cdb8b468ea6ddd33c;Personalization;4.4;1,000,000+
42d64fa4ae596b32643e451945d38eefa3a842ed9d1b9a833d1b3685d45e2608;Maps & Navigation;3.2;1,000,000+
a549bfef7a87c34ad0f2ce47a19705d4669879023591c6699652a937998ca248;Finance;3.8;50,000+
8fe3d89908509f8fa3a8b58c5357d93ff55883cd46d0bbef724f66b71a988b38;Strategy;3.9;50,000,000+
3953c3d188aa247f22ed0f43cb2814d2832d2b3a6cddbb362faf289f673c23c3;Role Playing;4.5;50,000+
f0238be50e0b0aad84224c6ffcd34e2177193c1a873277b7a16cb7448c66bf03;Dating;3.9;1,000,000+
4fbc3d07f9241765c696bf0460e1cd057f7719e16465e50ea93431d6cdba235b;Education;2.9;500,000+
28d5aa9ff70cf667dc482fea31c5800ae471ee21b9d4d3334e409f0ca14322d6;Sports;4.5;5,000+
a7827cbfe12be8134214f3356caf97b86cdf4943c99066772520de99575bf62b;Travel & Local;4.2;100,000+
b392b6b1c0c7d907b8f15a330993d0698cbea3c505b6b89c1c86771f0f91a9ad;Medical;4.4;50,000+
e25471379c89b783416ccceaab841221f27d8ce9a986f1421a1e96dc079212e5;Tools;4.6;10,000+
c667b82afd1893b506556918abeba706913dc04c8dcb20c1b5d0925762c9dbbc;Casual;4.5;100,000+
3bea6e3d602ccded5f7ff7620197a1ac4365282533feb34232e71f88a237133f;Tools;3.6;500,000+
74ac1edfac54ce80fa95270b322adc599ff8346239a6d591e6ea9d46d2c0654f;Weather;3.7;100,000+
b8c98af54ef7b775fe309a0d53d3a8ff037c919d73569971f246f28f3be1fa42;Tools;3.7;10,000,000+
38b3057543f1955f516adb6ba4013102255b93ee51b9de38cc929f6eb8517fc9;Strategy;3.6;5,000,000+
3edfeb18f918c001d61d03dda60022451513fee8aa39879a4154c1c65b67da71;Business;3.6;1,000,000+
634236bb068a16126708132dfe0078f56f17a0d161e242b7576869f01486248a;Sports;4.5;10,000,000+
89f59144b1b88e9ceef20a42ee79c9e15a53618992ec537fddeb93b8ff8dbfda;Sports;4.4;500,000+
336a2ab6cd348ebee7f3a99b69dc2a7b5b964f4f34fc9982dccbd2f7e40ae5dc;Finance;4.3;1,000,000+
0ced4bd12f0c70bfeae5c6598ab6604dbfc2f621c0bcb21060e41fb8f7c2769c;Education;3.9;100,000+
044ae0f0b08ee68dd6ae3e9f182cd7ee0e5c03f91cee48a832248538a4e6a3e9;Tools;4.3;5,000,000+
752e33fde2bfc9f0b16d0492034ed79dd81f5d3cbc754afb8521cf49fae6d316;Sports;4.1;100,000+
d026cc7b5b55b790206ad7cb34921c0a59e4274d2ed49139a7acdd4114a7a218;Health & Fitness;3.6;100,000+
38029abd3b0021438e08b0a90a1e845bb014800f05beb5afcaec1feeec0ef4da;News & Magazines;4.6;1,000,000+
c34608c412495a31cc549652e0b2aec834b3cbc0a9fa72ed242883b2ac167311;Personalization;4.0;1,000,000+
cca94dcd0d717b1bfff827568c88b072aca3e0c9fa8183223760577bdbf519c9;Board;4.5;1,000,000+
27bebec291f247cd02b9c64ff4bd98a12ee6dc7600f9b36a39315fd2e374e742;Entertainment;3.6;10,000+
03ab12279513da08fc88de639decc6a7ff8c600ce2fff04d6cfa5d6847f8e0e2;Communication;4.3;100,000+
49a4f445c0d270f261c9dada16cbcfe66781244c7929a9745c1b62b2bc17e705;Tools;5.0;500+
3938c783959c1d41ef28a1fdd688bab1615b0d1a96ca8cc8f944d157ee56376c;Food & Drink;4.2;100,000+
4ab44d95ea93fea25b46af532e0fc08df2fe604bb6e31ff4b11fed34fca3fbfe;Sports;4.7;100,000+
ed01999d028546d2146ba6726fcd61a14cbca191cd793796839a31837ebb5c6b;Music & Audio;4.7;1,000+
a65c86636a4fc6fd16c99ca498f491b44c00c1e12d8d7a56f0b8796fb6de0876;Travel & Local;4.4;100,000+
aa1894343cc802385cb10c68aca8b874d78eabdaf0c4d971ff129aeeace52277;Tools;4.0;1,000,000+
0bf4a1402f70a87e9e2bb278ad6515a451163864b1d671a494a285ecae895264;Lifestyle;4.3;1,000,000+
b3ee1e5c3eacf7919317c527abddc094b71bad874ace37ae514db2cf8294191d;Music & Audio;4.3;1,000,000+
5bd3be624332095c078a8fbfa9e639ccddc750375ccf3bdd83afa3fe0cd96031;Books & Reference;4.4;1,000,000+
a5fc79d0416a04f360dfc36723004ae93297fd70ca5aafbf66212139f915555b;Lifestyle;4.2;100,000+
d5ee4eca4a0dcb84d3643eff08b8e45198bef1f11231622dd685da2813d1ed24;Arcade;3.2;100,000+
8f5e53ce99b9a853b3c660baac84718cf828c389b12700b9e07be80949cee079;Casual;4.2;100,000+
a47255b1b61727643b4401a932ebbdff4575557a804e1533007e0bf8402bed34;Education;4.1;50,000+
42ea9c8ba9a9530c76bb069ec6afd755183cc677f43eabfa2cdc3145e5e41d57;Food & Drink;4.2;1,000,000+
51ca96709d6763de88102704cb9563b615d26710b7bccdf0ff1921fc1dad2ea5;Maps & Navigation;3.5;100,000+
ca42450d24160c1f479c26082fa1e1adb7e9f883e793b0ad8f86c4efcd2df548;Communication;4.1;5,000,000+
5b1ed42ab95cef5f12ee5c2f12293af3dd67e07ad585b3a75907ace270945d31;Education;3.9;1,000,000+
30ebcf52077da42e142c14d9682aa5cecd883cf83bf3323b9f911d06d0a249db;Health & Fitness;2.9;50,000+
5d76a765cc4372bb29f039e717d0bd1f86a95f73f710698aefa9b4c2d230e48f;Word;4.7;100,000+
83b2315a3d3e5506f54be3c245c10fa82d5644a4345d35e1286e3ae28ef546e6;Strategy;4.3;500,000+
6a030308a7db2ef6762c7a5f8b290d5b86f2b1bd1e4ac50af8cf3f5293a0aa29;Maps & Navigation;3.3;50,000+
f60d263eee6e9c5f21113c0e3869cb6f54e72b6104281e1a7df1982634450ae5;News & Magazines;3.4;100,000+
1212dc236bd5703d01ab60b1ddcb6dd93bf741f4755ce9796e8367b6fd509dc4;Education;4.5;100,000+
d59a01bedb6e8cf2e11dfddff9af4206e430d1f8922ae186d3248aa5835e80e5;Travel & Local;4.5;1,000,000+
6d86ce186ce58e2a98ef05d87a280b875898d384fe8968ce5953d1a7d4d5ef47;Puzzle;4.1;1,000,000+
1c9e4d4847fa84b5777a3197f0df7efc5cb5b2257bdc0060eaf3168b0a077959;Maps & Navigation;3.8;500,000+
e7b6490a8c0e1c47b82fcad09d007715b0b7b61dcb37cf70caecfaab3d569775;Shopping;3.4;100,000+
a8585aa186ff09f038eb4419ad8b167f102738a7a79e7b62eb058217b77b4bb8;Personalization;4.3;100,000+
173ce7c5f497d91b8800f4b1788171cfc841b8bd22e2eb036d57ec1c3a3290c7;Role Playing;4.0;1,000+
0fa38ac930c0ffe49cc759a3f2e2c19147151552c45b933b61c933586356b154;Simulation;4.3;500,000+
14855b819c1ef04187155d6ed5d53f72c653d9ba57ee2794ae95baf33589cf64;Strategy;3.9;100,000+
bafff72c5706c88977bc31b7b810eb97e2e6b5f2027b298848f9790c4d4d0030;Lifestyle;3.4;100,000+
7d77ec6363b6510fed8776488866665b4fffcc122962d42edaa2ddd1c66a6ff4;Finance;4.0;10,000+
d679395fa5eb275a8bf6a1708e27c0b5e7a6833ac139cd1d8b2ab40fb62c50fc;Finance;4.6;10,000+
23e0e7baa2a227000e92120c41fed522c76246a7acb2b6668651b602ddcaeea3;Tools;4.1;1,000,000+
e1a7a35f2dc63e863ef6e11f926c4f98bda9ed864bf0d5ff04262d49a4f37761;Tools;4.1;500,000+
33424e7e7be8341d26c117e7f1e961062133201a05a7bf64e60b01ec84b6faec;Productivity;3.6;10,000+
5b0b680a4b066d3fb511889eb3c9875fb07803919959ce9bc2c7b5e06669b023;Personalization;3.9;1,000+
638241c88b6e140e879f411ea7a28ddd6c25189a76af7defa769040a833b642c;Communication;3.9;1,000,000+
024c48e3bd208173f3250f3db666c54794e83a2a0e811808c40fcecf1b7d9f50;Sports;3.4;10,000+
c572b2558df196a77c9c97072613bfc9cd191f543f988019df303a4a72fdd9e8;Casino;4.2;10,000,000+
7f401d1dd82660c8a8f9bcec0e9578f91c27d85ca8635ba15e89716414edf075;Auto & Vehicles;3.8;100,000+
d5c012845fa7980eb1421ea8dbb33f6d3cb38b859d4b76afe47745491a5933e9;Business;4.3;10,000+
6ae840d34831848eab0d5b7a3ecafd819b3457c23d4d3ee5e2c8f684bbcbec15;Social;4.5;5,000+
1493702413104bd2d4a229f3cb1006e34eca480851875174053acd69f7a91dec;Sports;4.1;1,000,000+
df8874ac472c8576fb883db8c5d85cb31fbcb26b67238ff1ebabd91c04d692de;Communication;4.5;1,000,000+
d9a3ab309fd5ae14bb040011e47b0ab762823e8809ef986cac0f8d833a2927d0;News & Magazines;3.0;100,000+
f88e9a17d072857ba76901c0abd45d6cfa7619bff4df2630de4328b93f865da5;Sports;3.9;500,000+
d1f626e586f0d36fb973078842a456be8557ea688dc7c48167924cfa735d41ab;Lifestyle;4.6;500,000+
04ff601b4fe361a23788de89d294baa2886cf697be2a5ee0f2df95b5711b1247;Communication;4.0;100,000+
c242c30b88aeeefe0528fb7ee7e905a971506a409e0f313c655b434ca4d1a7b9;Food & Drink;4.2;10,000,000+
480e68b0aaa3ea71586f0780b7b8aacab1c20d3430759b017048f08642830e0c;Health & Fitness;4.2;50,000+
084ea98b011bb4338f06e2f81ce6fee6e548067e7430d4290b7c970b0503f11f;Social;2.4;10,000+
a4402f0f1beca3effa32c313306331c58bb22bb5b7116d3763b779b7b9991f4f;Tools;3.9;100,000+
93fd0223993c48bcbc1e76c23472dfd2c77df3ac720ecded8234038cba229c36;Music & Audio;4.1;5,000+
ef7d8501c297af6d0acfeaac9475dc8a57a9373529988f21f42bcc05b1c22974;Medical;4.2;100,000+
711e4abdccee373d7bcec5fc29c3d4c50e5615baf8cca81869cf579c1aa4a663;Business;4.0;5,000+
a041c6f8d7876f763977e2a1a76c4692dad0bebed349c9e57611d6a72e1fb64e;News & Magazines;4.4;1,000,000+
9b7e06ccb8c03c723f158dc81244751c4ab750b7753b71b35b4e50ade1a84c9e;Lifestyle;3.7;10,000,000+
2070b7610e139e8fae2416248bf0fec3c203958244130a695b547da5a56628a1;Productivity;3.0;1,000+
bcf5e488dd3c1307756e92a8efb691160d29f92e44ec90f45f7d1fde67611b39;Maps & Navigation;3.3;100,000+
9393580e508a1dacbe45377df0d5feebc9b2033f7c231a327b8f70f9760edf54;Lifestyle;4.4;100,000+
a9cb018656bd6f6e09918286351e126d6a5aa85b4fe89a2e060564d8709175bd;Personalization;4.3;5,000,000+
f851f9ac8d2b4d67f850ef85e71ae78ace28c2314cc051cce85d1c03559df498;Lifestyle;5.0;100+
a9a39f9a6289a6b9aa9101c3803d14cf4724d1a8520d845e3ae8bf9d4f71f4c3;Education;4.2;50,000+
e7ffd7e621f75ca65d0d435756f6b07c707038a38e3ff71a6b1eb5835852afd5;Simulation;4.1;1,000,000+
1641d1ced6fa6f08bab7222a60e71f35bd5c14c7dc4bf1c2e30c444f549e64e5;Sports;3.7;100,000+
c3f6745a2f31920ead30e018e7e78f8fa83200049f122ae5885f1698be6e4ea3;Medical;4.3;500,000+
42980add36d5b16ad4e7c2c58b30927c508944db63c76afbea96e37f7d6b1c8e;Communication;4.2;100,000+
2f2f284dde38778527037319913a5ee7d8e42b2344b06003c29089aa74361a97;Food & Drink;1.4;10,000+
b20ff00c24fa3213c4e160992bcd555f2cd04f6269cf91c368869a2a90578b34;Productivity;3.1;50,000+
9578395ff8a4fcdf3dd86f54b8866822b87f400576774af2e4909022d3188c84;Education;4.7;1,000+
d7c78a35c92abd2f25f15fa1654f7b55f2cf1f607d93f63cf8eaebd2ea1a04f0;Personalization;4.6;1,000,000+
a8eba72a8379c71edbdc558b7e63260b0769f4cfd21d1a576e160647774f1211;Communication;3.9;10,000+
2d4ca411b22e015a3c9d724dc9618f3e80703f47caaf76c099da178dad2336c9;Finance;4.4;10,000+
1796b3e7f7991e1bdc78de5d9899264bfb20a212d810730674d528b156ac6994;Lifestyle;4.6;100,000+
b6c60a162dbe78d44a990ff0119747ecf996d7a2d39c5ccdbfb4e59e115b08fb;Strategy;4.5;5,000,000+
2f1c69fa17cf7dab7752fcb8a567f321d9411062549f364b024ebfef748e5ca3;Entertainment;3.7;100,000+
ccdac7cf153d894ff979fcef0227b628ca49b197631010ff2f0f4c510c7e9e53;Finance;4.2;1,000,000+
62fbf6f36f34d179e44952ac2370a83010b8116db9f5dd3643bfcf073fee179b;Maps & Navigation;3.7;50,000+
6e0cd43275b1bd88409540b3f8dce4573596efa3e66e0c2acd6986bfaf083ac9;Casino;4.7;1,000,000+
2bba52480d585bcd1f5a338ca46a22aed543f48e1a443eecf2b61408554bc4e1;Weather;4.3;50,000+
2399d47e674df1d04deb23b811e76d09d6f5aded36ebf0e7ef27554e30de90d8;Communication;4.2;1,000,000+
1b990c6698f3684e5e86413f30a8cf96f8ac1725ae5551c3591b238d5e5abf4d;Health & Fitness;4.4;500,000+
9be6d9ec91d7831cbed03e7a98cd9b112ceb96e46adc35de2c13c74f276dfc57;Tools;4.2;1,000,000+
bed59d4bb9efe2adf3e70e5846c69d271e9a65602a837908a35ca6474dc61d6a;Tools;4.5;1,000,000+
ef3f5832bc77b558af2677423fb1efc613b0b58d97265ba2c2c0931e2fcd2b3a;News & Magazines;4.1;5,000+
35bc5a6ccadb17dde47a5d33351de7eb0f1d30381fd3954b09fd81a0a8d06364;Shopping;4.2;10,000,000+
8185d441dcdf89d67e1781dacabb072ace3e298d658b574fe41d6a4a9f8827d8;Personalization;4.7;100,000+
abfc0a2bbb98a1c6beeee66c8a9ea20bb896591f906f557a2dac3ec1d28c7dad;Productivity;4.3;100,000+
531ba3bfa2a7490547f0ce1edd85e10d5e392c6d429512eb799a63ada5b5cae2;Tools;4.5;1,000,000+
dc4111765725ce9e1e398c00cefed5265c2630ee39a6aff0eb54a6d26ae6b3fb;Communication;4.5;10,000+
427b1222f3ff04e6761b0952a57ac303b67e982f1fdf54619535bdc31d7817ba;Productivity;4.0;1,000,000+
64722bdc3f7c002a5e9dff4b685cf517cfef74b2bc0a694e0ed7e3c3a689bdb8;Finance;4.3;500,000+
f025cbe839a41a462134e061092a8ad747637b4712bf8e45515a6ea179ad6166;Communication;4.0;10,000+
7b92fc1fcc1d419fdd16dc66deca59bbadc91278e5ec38e414c7bead2cd2b8c7;Lifestyle;3.6;10,000+
b9ec46f639fc5d5576ddb2dff19819af669df671cf786dc8706ba365069ac6e1;Lifestyle;4.3;500,000+
53322acf9fd0c407fef52a223f82cfadee2f7c7140dbb5fd7ec35651c726cf32;Events;4.3;10,000+
8de6b1e38953a4c739884f57667465a65cc3e1efa6dc523eeeb9091f7fd1714d;Sports;4.4;10,000,000+
c3fd7023db69b99787a39aaf5d0de0d4a98b944a71ef374bbf3ff9cb96ebb154;Medical;4.6;100,000+
fe0624e6fef4e28d18ddfc41552ab58c7ae50869ba95ab7f6420b6465e4458b5;Beauty;4.4;5,000,000+
4226226520cf4014c24ace4429d706eeb95b4490f9312caab7b0007f2419d159;Card;4.0;1,000,000+
a0c524a523d1416ab88ad18e501c128af624c8a044a11d2dd18476f959d03757;Education;4.5;100,000+
ac6d37faca2b4f4efb04314f1ec251273df313938352174fa926752b7ef72020;Finance;4.1;1,000,000+
79388bc418b35f345f9e6e55c51bd9344b4d21c8d3afeb2883917c3f8c998f78;Puzzle;4.4;5,000,000+
8895aa5eb4d5e9ce7e0f4fae5cfcbc0a8093258374257a2bad50ce5f631a2fc3;Tools;4.7;5,000,000+
fb4d69e7849e5316d6a2e3486c44e8150f76eaa842d560fd05911e9c106f1829;Maps & Navigation;4.4;100,000+
0cfba6d87e3e8bdac23eb779912cac6f05ec1c0d1966ecfa344e06c2280e1fc8;Finance;4.5;1,000,000+
6009431111e466d9ffedff322045d88bb301ff0780e110c0e8ea0eb25e09a7a5;Lifestyle;4.2;500,000+
bcb829f73ef575fcc409f9e9d530f843b0f4dba537d405a734e0c1200ccb9421;Finance;3.1;100,000+
0efd904695aeef5808ef797220d80dd54e91db26db86dd56cae616ff6dc66f82;House & Home;4.3;1,000,000+
a8c7991f626e6ddba301cbd3e7ca7e5fd134aad20948e90bb01df974ea497941;Tools;4.7;100,000+
378e072846562b64485dbf199d9eaca37c18cde6d000d466312b8625f9413e45;Casual;4.2;10,000,000+
5c7e08ee5d9ae9d9e9724eef5ce9ad21938bcc445c21514a2fbac944ff0ad9df;Lifestyle;5.0;50+
877ee585f7a26cac2fea61a5d6a9a0297ab004780988bb6652e6e9968ec1ce38;House & Home;4.2;1,000,000+
7b8d8d4be658c1221f8c0695adeb5a68cf986ebee6738af242e3527c6a853364;Tools;3.8;10,000,000+
59db3ca2d267a58b0588fff44f5984bfe43bc2857a3c880b987af142a0a5dda2;Music & Audio;4.5;50,000+
5a1abd3c63fea6ec0929593d1ea2bb5b68d6a8a886b0d9174563e63000c69874;Video Players & Editors;4.4;10,000,000+
cb16aa42ec343e184266edcf1bf4c6fb3c5014d990fa0a0f5bee92dde89a4e46;Entertainment;3.8;1,000,000+
8cd3973b0b4b3130990c693d8982f9be5bb1ca7dc415e1561efc9fb8d9c23da6;Photography;3.9;10,000,000+
afa0fc1b5df1daaa76cbdad9966e6758cfa85fdf847341d097d056f27439234f;Tools;4.5;100,000+
7424ffbd2f88574782cfdc49cad36eaf9fd00bc253157b88326d77819c1d1fa7;Food & Drink;4.2;1,000,000+
b2c69b92a957a76d3b86af41f7b0345750e50b3a8ff66c4a6039edb477994d59;Education;4.2;5,000+
9a9be7afb7273a16b3e5e4d8b8802d39fc1481d2a68005b84be93aabbe9d6009;Adventure;4.1;10,000,000+
0d40fa241130d2dd27154852b3d494af8f49bbadc50ae6aaa8be375ee3f4734b;Entertainment;4.0;100,000+
e2f9141633805abe29a43f0cfac13dc47d184f614ecd43aaf30c5ad221b18f43;Education;3.5;50,000+
24baf2343d4dc51f6eb7e2cec40f1b2fe33a63dc356f66c7743bda9c7a1cf17c;Books & Reference;4.2;100,000+
8c5ae00e86330a3825713f98c46efafd38ccfb38bd16063e2ac2484d8f5eb477;Social;4.0;100,000+
e86ea2689ca2c5c2ca5eaa34901ce9e1ec2b247511e758a596d47b5fc6c77dee;Business;3.3;100,000+
b3a1dd9b2fe51faf588da3d7120cd4f9ab59dd989aa15fc3563b215ed688b152;Education;4.3;500,000+
95f308e23c07f37217c618e00f4cc4e381c6448f35a764f6e5114b1789ce618c;Strategy;3.8;500,000+
cde6277ff7298f673e154ccf99f19c5f3eaef6aa102c89645b932d116a7b9520;Entertainment;4.0;100,000+
24500ec29b29ea0d7fe2192086f084cffc3f2cda518d02770871d4d90506d06e;Photography;3.7;10,000,000+
0f696e923031bad5dffc2885c99bfe820b9ff447180d2094d2154790c1fbf90e;Lifestyle;4.6;1,000+
f0c66be3300735d845713bdabf9b223508cac174e2be0251be13a81a3b9af906;Tools;4.2;1,000,000+
9c95e2e11989606dd63502aff26b6bca693c698fd3e277fa71ca9c9708f8a6af;Entertainment;4.6;500,000+
c24b9295794eb1e3cdbad416a44b78547c35990132b5ae6612f3f3501943cf27;News & Magazines;4.3;100,000+
f897d2defaef95c1dbb373558f54a31daa2213083a7a7ea97fc059cd2f4e8827;Video Players & Editors;4.8;1,000,000+
ca47be1ef7128a4d6517fb7018ca67748773eeeb767cc133595f4fbc2cbee7b1;Strategy;3.7;5,000,000+
5681cacd2320a549df78dbce78a50df041efc12d59bf7d1bcf6aba5e0c1d5fe3;Business;3.8;100,000+
c230d7afd3747979b3a3f50c9702b8949926c495c4a28eff1c8700aa97d6277d;Photography;3.6;1,000,000+
a3afe718c40d9d4b4de3bca8b77c88bd79417535f6c3ac47268a582c9ce7f0c9;Tools;4.0;5,000,000+
e589730c617986bb93a144a3dfe4be8fae3dd3aa56ca613f1f9b709561ace8d6;Tools;4.6;100,000+
ea18090629d880b7c67d733f7f34fa35f603ca63f3ddbdb2e998fef3340277ac;Puzzle;4.7;5,000+
296fe6d1db47e16e8f1dcbb436ab36cdfb67dc3155a1277261ff057d5fa1350c;Lifestyle;4.6;100,000+
b784b81b2d0fb54edbca9bc5aea0cd4ad4b37a2a01eae04d436bf7154aad449a;Personalization;4.6;5,000,000+
de64eca9d628f8ddff7133028f23c0c0ba2bb3ba40bc4ac182f429748a7a7464;Sports;3.0;50,000+
7657685b22479836dd2631a5e26804843aa4d1855a52770157ccd2bb75020c0d;Tools;4.7;5,000,000+
851f36a48d695aaa622ba9e032bf4ddd48e19869f0c72e810c6ad74435784b03;Communication;4.4;10,000,000+
ab69798b36bcb10ac57305420a84331c393efc0c3025eb9aff087bc1f3744635;Photography;3.0;100,000+
f84f68cf303f031ec19ae70a267d4c34bd9c3ea10b76621a22475b6d0af6308f;Social;4.1;1,000,000+
7f2585da2ba507968535ae88ba406de3b0ca9dca2467a9f665ccaf5554981846;Weather;4.4;100,000+
0bdd4b696d66b9f2ae039b3ed9164cd6684612f84922526e60dc7e9f04ff8524;Productivity;4.5;1,000,000+
685327a1f032553a0c590da1aa6a6d62587c99c72d9ce59bc48e70312bf2d15f;Communication;4.3;100,000,000+
b205df0eafd17e2794bb7cc895f2aa20528d87156aa23e570a6fcbf03fb1966c;Photography;4.3;10,000,000+
f2c196481d2ac447bc68ebb03ed7348823914b2232e08a779e555a104591f890;Finance;4.1;10,000+
b6db9e4689fbbb3d14319f478101e94ddf7bb4ae7b5c914d059b46f743e6c142;Maps & Navigation;4.3;100,000+
202caec28314d41ded03c7bca9910799ff7fd29c48cd7027a87fc034859c97d0;Health & Fitness;3.6;10,000+
